歌手名字,薛之谦
752317,冬のベンチ
1302461756,その未来へ
752308,残り香
752333,秋风
752975,合键
22643648,证言
27523672,妄想日記2
27523673,眩暈
28240496,hug
22643624,NO LDK
1302463197,Voice
504025822,XYZ
504025824,スノウ - (雪)
41644151,夢心地 (新曲)
454438330,チイサナツバサ
歌手名字,livetune
33937479,Hand in Hand
858520,Tell Your World
416531739,Satisfaction
26484124,Each and All
28283399,Decorator
825576,I Wanna Be Your World
29343838,Ray - (Presented by BUMP OF CHICKEN)
26115904,Redial
26115906,Packaged
26115909,ストロボナイツ
26115913,Weekender Girl
22760367,Star Story
26115908,Light Song
26484122,Take Your Way
825564,Yellow
26115907,ファインダー
26115917,"Last Night, Good Night (ReDialed)"
22760365,Fly Out
494858483,DECORATOR
22760364,Far Away
28821666,Dreaming Shout
34899503,Andante
29343844,千の翼 (Alternative Mix) - (TVアニメ「リプライ ハマトラ」オープニングテーマ)
529814650,never ender
84818,灵魂效应
22696061,initial song
22760368,Half Step
34899500,Connection
22760362,Jubilee
26115911,Magnetic
29023583,"Last Night,Good Night(Re:Dialed)"
28287843,FLAT
26115914,Heart Beat
34899501,Pink or Black
34899502,Long Way From Here
22760396,Finder
22696058,Panorama Future (instrumental)
22760399,Rainbow
26115915,D.E.N.P.A. (Reedit)
566442392,ray
22760394,Strobe Nights
22760405,Anthem
22740886,既成事実 kz coverd
22760392,Packaged -piano ver.-
774801,COSMiCA
26115918,Tell Your World -English Version-
28287845,オール・オーヴァー
29343831,All Over - (TVアニメ「魔法少女大戦」主題歌)
29343839,Sign - (「魔法使いなら味噌を喰え!」タイアップソング)
410055259,America(GUILE) : kz remix
歌手名字,FLOW
27969776,Sign - (TV动画《火影忍者疾风传》OP6 / TVアニメ「NARUTO -ナルト- 疾風伝」OP6)
530986628,Howling - (TV动画《七大罪 戒律的复活》片头曲 / TVアニメ「七つの大罪 戒めの復活」OPテーマ)
400689268,Steppin' out - (TV动画《无头骑士异闻录×2 结》片头曲 / TVアニメ「デュラララ!!×2 結」OPテーマ)
26115595,HERO ~希望の歌~
33861824,虹の空 - (TV动画《火影忍者疾风传》ED34 / TVアニメ「NARUTO -ナルト- 疾風伝」ED34)
724956,WORLD END
542871409,風ノ唄
571340385,それを強さと呼びたい ～2018ver.～
725456,DAYS
27819022,HERO ~希望の歌~ -
458725215,INNOSENSE  - (TV动画《情热传说 the X》ED2 / TVアニメ「テイルズ オブ ゼスティリア ザ クロス」ED2テーマ)
29709567,7-seven- - (TV动画《七大罪》片尾曲)
1322354531,ONENESS
30841043,ブルーバード - (TVアニメ 「NARUTO -ナルト- 疾風伝」 オープニングテーマ)
542871410,Burn
26280449,HERO ～希望の歌～
22674943,GO!!! - (TV动画《火影忍者》OP4 / TVアニメ「NARUTO -ナルト-」OP4)
592031,COLORS -CODE GEASS OPENING MIX-
437859201,BURN -Game Size-
1305366756,音色 - (电视剧《幸色的一居室》主題曲 / ドラマ「幸色のワンルーム」(ABCテレビ)主題歌)
528272273,Howling -TV Size-
30841034,COLORS - (TVアニメ 「コードギアス 反逆のルルーシュ」 オープニングテーマ)
404182566,CHA-LA HEAD-CHA-LA
402073859,魑魅魍魎
724760,Sign -NARUTO Opening Mix-
31152817,光追いかけて
35270789,東京サマーセッション
725209,Re:member - (TV动画《火影忍者》OP8 / TVアニメ「NARUTO -ナルト-」OP8)
725172,Answer
724763,Sign -Instrumental-
22674892,バタフライ - (Butterfly)
724388,ブレイブルー
724536,Hey!!!
28283611,愛愛愛に撃たれてバイバイバイ
487598199,GO!!! ~15th Anniversary ver.~
724757,Bring it on! -Reggaeton Mix-
27819021,神との死闘
402073860,Steppin' Out - (TV动画《无头骑士异闻录×2 结》片头曲 / TVアニメ「デュラララ!!×2 結」OPテーマ)
542871392,Days
724544,COLORS -PIANO HOUSE Mix- - remix
400690299,Steppin' out -Instrumental-
724754,Nowhere ~君に赠る俺らなりの応援歌~
542871411,Innosense
724984,WORD OF THE VOICE
33861828,虹の空 -Instrumental-
542871391,Go!!!
30841044,FLOW ANIME BEST 極MIX by DJ和
724541,Metamorphose
26115599,HERO ~希望の歌~ -Instrumental- - instrumental
33861826,connection
歌手名字,関ジャニ∞
34766849,大阪ロマネスク
28757009,純情恋花火
29719297,象
570086028,大阪ロマネスク 
29498347,言ったじゃないか - (ドラマ「ごめんね青春！」主題歌)
446512324,NOROSHI - (电影《鼹鼠之歌2：香港狂骚曲》主题曲 / 映画「土竜の唄 香港狂騒曲」主題歌)
22670920,LIFE ~目の前の向こうへ~
28757008,オモイダマ
38391352,侍唄(さむらいソング)
27884940,All is well
33761392,CANDY MY LOVE
757460,爱でした.
757753,苍写真
436147753,Steal your love
758412,浪花いろは节
22670906,宇宙に行ったライオン
27884941,Sorry Sorry love
505818432,奇跡の人
490182424,DO NA I
520277118,応答セヨ - (电影《小偷演员》主题曲 / 映画「泥棒役者」主題歌)
758016,ブリュレ - (焦糖布丁)
28267169,キング オブ 男!
757990,パズル
446512326,Black of Night
758341,无限大
22670902,Dye D
757568,I to U
34144285,フローズンマルガリータ
490182427,えげつない
38391353,heavenly psycho
758013,无责任ヒーロー
27884937,TAKOYAKI in my heart
758001,ローリング・コースター
31912008,道
490182433,青春のすべて
29719290,Masterpiece
456175227,Tokyoholic
22670904,Water Drop
29719288,三十路少年
27598977,わたし鏡
531051825,Street Blues
31912007,アイスグリーム
33419334,Kicyu
22670901,T.W.L
27884946,クラゲ
38019893,WASABI
33761391,前向きスクリーム!
31912015,アダムとイヴ
490182423,今
38018858,元気が出るSONG
歌手名字,SNKプレイモア
29719708,二律背反~Mutually Exclusive Dichotomy~ (クローンチーム)
827301,ESAKA FOREVER (草薙京)
29719720,Unlimited R (オメガルガール)
29719714,Cutting Edge (クリザリッド)
29719692,ESAKA!! (京チーム)
29719703,KD-0079+ (K'チーム)
29719717,Save The Universe (イグニス)
827368,Rhythmic Hallucination (オロチチーム)
864099259,iMITATION FLAME (钢琴变奏KD-0079)
29719702,Tranquilizer (八神チーム)
827296,ORDER (プレイヤーセレクト)
823926,ESAKA? (主人公チーム)
827291,4th Fire (タイトル)
827299,SATELLA VIEW (試合前デモ)
29719721,Trash Head~春一番~ (ゲーニッツ)
826308,Good Bye ESAKA(草薙京)<2000 AST ver.>
29719710,Diamond Dust (クーラ・ダイアモンド)
827315,サイコソルジャー REMIX'97 (麻宮アテナ) - remix
29719709,Ж' (ジェープライム）(ネームレス)
827347,COOL JAM ～嵐のサキソフォン3～(八神庵)
29719722,ギースにマスタード (ギース)
29553393,Diabolosis (血の螺旋に狂うアッシュ)
29719700,butterfly emerges from chrysalis (裏オロチチーム)
459733643,Tears (99京)
29719716,Testament of Nests (ゼロオリジナル)
825844,砂漠
827376,The Origin of Mind (オロチ)
825894,FINAL ATTACK
27955444,The Origin Of Mind (ラスボスステージ) <AST Ver.>
824103,TRASH HEAD (吹き荒ぶ风のゲーニッツ)
824511,Asian Impact (ミッション 3)
827358,CONTROL CRISIS (暴走レオナ/暴走八神)
29553391,KDD-0063 (K’チーム)
825820,真夜中の彷徨
29719694,ART OF FIGHT~龍虎とツバメ~ (龍虎の拳チーム)
29553388,嵐のサキソフォン5 (八神チーム)
824157,BACK TO THE CHINA (ステージ 4 - 1)
826277,KD-0084(主人公チーム)<2000 AST ver.>
824006,COOL JAM (八神庵 VS 草剃京)
29553383,Esaka Continues... (日本チーム)
827309,BLUE MARY'S BLUES (ブルー・マリー)
29719711,Falling of The Nightingale (フォクシー)
826320,SLASHER ZERO(ゼロ)<2000 AST ver.>
486173937,Good Bye Esaka (Kyo Kusanagi Theme)
827361,総テハ目覚メノ為ニ-Short Version- (デモ2) - demo
29719697,Destiny (女性格闘家チーム)
823801,二十四士 - キャラクター选択画面
827364,総テハ目覚メノ為ニ (デモ2) - demo
29553381,The Second Joker (アッシュ)
825758,WINDY DAY (ステージ 2 - 1)
歌手名字,FictionJunction
724495,暁の車
724424,焔の扉
22750771,星屑
22750773,花守の丘
724111,Parallel Hearts
590885,everytime you kissed me(Live) - live
22750784,水の証
724053,stone cold
724001,Distance
32364731,a song of storm and fire
28233062,storm
724500,暁の车(piano version)
22750775,風の街へ
724280,约束
590835,forest(Live) - live
22750782,ユメノツバサ
724307,荒野流転 - (TV动画《幕末机关说·伊吕波歌》片头曲 / TVアニメ「幕末機関説 いろはにほへと」OP)
724080,时の向こう 幻の空
724311,blessing
724557,瞳の欠片
32364771,once upon a time there was you and me
32364732,ring your song
590827,Liminality(Live) - live
22750770,記憶の森
32364768,luminous sword
22750783,宝石
22750774,秘密
22750778,みちゆき
28233060,時の向こう 幻の空
22750780,dream scape
22750779,everlasting song
724561,nowhere
28233067,凱歌
28233068,約束
724333,Silly-Go-Round
32364765,Point Zero
32364751,Credens justitiam
32477877,aikoi
590824,vanity(Live) - live
32364766,let the stars fall down
724084,野原
22750772,synchronicity
724275,romanesque
22750781,銀の橋
590831,"in the land of twilight,under the moon(Live) - live"
28233063,eternal blue
22750798,MC5
590899,媛星 『舞-HiME/舞-乙HiME ~medley』(Live) - live
32364770,voices silently sing
28233057,elemental
歌手名字,ROOKiEZ is PUNK'D
811995,コンプリケイション
811721,コンプリケイション -still struggle version-
22768523,DROP
28317262,Complication
811781,IN MY WORLD - (TV动画《青之驱魔师》OP2 / TVアニメ「青の祓魔師」OP2)
39324949,Breathing
4915589,Song for... - (TV动画《死神》ED26 / TVアニメ「BLEACH」ED26)
28008418,リクライム - (TV动画《飙速宅男》OP / TVアニメ「弱虫ペダル」OP)
811800,IN MY WORLD -青の炎 EDITION-
31140822,リマインド - (TV动画《飙速宅男 GRANDE ROAD》片头曲2 / TVアニメ「弱虫ペダル GRANDE ROAD」第2クールOPテーマ)
812000,Fortune
812002,BUMP ON da STYLE
811753,ZERO SATISFACTION
29775127,リアライズ - (实现)
1307498227,リバイバル
22768528,コンプリケイション -Acoustic lyrics reading- - unplug
22768532,DROP -GAME SIZE VER.-
1309298721,モラトリアム
811693,Feeling This
28008419,Familia
811728,Screaming against the xxxxxxx
1309299674,party up!!
471566010,轍 -wadachi-  - (游戏《花胧 ~战国传乱奇~》OP)
811684,CRISIS
811787,D×H×C×T
22768527,Stand up
409060105,栄光への一秒
1309299679,Fight song
811698,Reason
1309299675,轍-wadachi- - (游戏《花胧 ~战国传乱奇~》OP)
811805,IN MY WORLD -TV SIZE OPENING VER.-
1309299676,Light a Fire
811690,self conversation
811817,IN MY WORLD -INSTRUMENTAL- - instrumental
22768522,Evil messenger
811725,tobira
1309298724,self hate
28317265,Complication TV SIZE OPENING VER.
28317266,Complication TV SIZE LONG VER.
39324951,No Way To Back
811936,Oh Yeah!!!
22768524,-interlude by Masaomi Kida - intro
22768529,-overture-
22768531,Fight for your right
811822,D×H×C×T -INSTRUMENTAL- - instrumental
22768526,Bring back
811757,ブチアゲミクスチャア
811762,ZERO SATISFACTION -instrumental- - instrumental
811766,ブチアゲミクスチャア -instrumental- - instrumental
811702,California Ninja
歌手名字,JAM Project
35806019,THE HERO !! ~怒れる拳に火をつけろ~ - (TV动画《一拳超人》片头曲 / TVアニメ『ワンパンマン』オープニング主題歌)
4879871,思い出はおっくせんまん!(JAM Project version)
1322210453,慟哭の彼方 - (电视剧《神之牙》片头曲 / TVドラマ『神ノ牙-JINGA-』オープニングテーマ)
22708919,未来への咆哮
26107457,SKILL
754628,牙狼 ～SAVIOR IN THE DARK～
755028,魔神见参!!
463157829,THE EXCEEDER - (PS4/PS Vita《机器人大战V》OP / PS4/PS Vita「スーパーロボット大戦V」OP主题歌)
755472,STORM - (OVA《真盖塔对新盖塔》OP)
752648,鋼のレジスタンス
755409,FIRE WARS - (OVA《魔神凯撒》OP)
26107459,GONG
514052757,EMG - (TV动画《牙狼 VANISHING LINE》片头曲 / TVアニメ「牙狼〈GARO〉 -VANISHING LINE-」OPテーマ)
4941577,限界バトル (游☆戯☆王デュエルモンスターズGX)
753241,守護神 -The guardian
514054737,神ノ牙～The Fang of Apocalypse～
558377114,鋼のWarriors - (PS4/PS Vita《超级机器人大战X》OP / PS4/PS Vita「スーパーロボット大戦X」OP主题歌)
439911442,The Brave - (日剧《勇者义彦和被引导的七人》片头曲 / ドラマ「勇者ヨシヒコと導かれし七人」オープニングテーマ)
27620314,守護神-The guardian
752696,我が名は牙狼
399341089,紅蓮ノ月~隠されし闇物語~ JAM Project Ver.(Full Size.) - (TV动画《牙狼：红莲之月》OP)
